user_id,first_name,last_name,position,department,location,contract_type,seniority
1160,Amélie,Evrard,HR Manager,Department HR,Paris,CDI,Junior
1161,Élodie,De Sousa,Dev,Department IT,Marseille,CDI,Junior
1162,Franck,Payet,Legal Counsel,Department Legal,Lyon,CDD,Junior
1163,Joseph,Fouquet,Facility Manager,Department Facilities,Nantes,CDD,Junior
1164,Maryse,Hamon,Security Guard,Department Facilities,Toulouse,Apprentissage,Medium
1165,Henriette,Barre,DevOps,Department IT,Toulouse,CDI,Medium
1166,Élise,Brunel,Scientist,Department R&D,Paris,Apprentissage,Junior
1167,Chantal,Guichard,Sales Rep,Department Sales,Paris,CDD,Junior
1168,Agathe,Loiseau,Sales Manager,Department Sales,Montpellier,CDD,Medium
1169,Guy,Bourgeois,Business Analyst,Department Product,Bordeaux,CDI,Junior
1170,Alexandrie,Chrétien,Sales Manager,Department Sales,Toulouse,CDD,Junior
1171,Joséphine,Rolland,Legal Counsel,Department Legal,Bordeaux,CDI,Medium
1172,Chantal,Coste,Intern,Department Intern,Strasbourg,CDD,Junior
1173,Marc,Auger,Sales Rep,Department Sales,Toulouse,CDI,Senior
1174,Christiane,Barbe,Payroll Specialist,Department HR,Bordeaux,Stage,Junior
1175,Pénélope,Moreau,Security Engineer,Department IT,Rouen,CDI,Junior
1176,Élodie,Riou,Security Engineer,Department IT,Montpellier,Apprentissage,Medium
1177,Lucas,Guérin,Payroll Specialist,Department HR,Toulouse,Apprentissage,Junior
1178,Sophie,Meunier,Security Engineer,Department IT,Paris,CDI,Medium
1179,Françoise,Gomez,Security Guard,Department Facilities,Bordeaux,CDI,Medium
1180,Lucie,Rey,Sales Rep,Department Sales,Bordeaux,CDD,Senior
1181,Adrien,Dupuy,Payroll Manager,Department Finance,Paris,CDI,Junior
1182,Manon,Couturier,Scientist,Department R&D,Paris,CDI,Junior
1183,Arthur,Maréchal,Sales Rep,Department Sales,Rouen,CDI,Medium
1184,Suzanne,Maurice,Product Manager,Department Product,Nantes,Stage,Junior
1185,Chantal,Ferrand,Dev,Department IT,Nantes,CDI,Junior
1186,Adèle,Ferreira,Product Owner,Department Product,Paris,CDI,Medium
1187,François,Berthelot,Sysadmin,Department IT,Paris,Apprentissage,Senior
1188,Martin,Goncalves,DevOps,Department IT,Nantes,Stage,Junior
1189,Marianne,Lemonnier,Engineer,Department R&D,Toulouse,CDI,Medium
1190,Élodie,Raymond,DBA,Department IT,Lyon,CDI,Senior
1191,Alix,De Oliveira,Legal Counsel,Department Legal,Montpellier,CDI,Lead
1192,Madeleine,Petitjean,Cleaner,Department Facilities,Nantes,CDI,Lead
1193,Lucas,Teixeira,Security Engineer,Department IT,Paris,CDD,Junior
1194,Frédéric,Antoine,Architect,Department IT,Nantes,Stage,Junior
1195,Guy,Joly,Accountant,Department Finance,Nantes,CDI,Senior
1196,Joséphine,Maillot,Dev,Department IT,Toulouse,Stage,Medium
1197,Marcel,Godard,Accountant,Department Finance,Nantes,CDI,Junior
1198,Gilbert,Hamon,Sysadmin,Department IT,Nantes,Apprentissage,Medium
1199,Margot,Lagarde,Security Guard,Department Facilities,Marseille,CDI,Senior
1200,Paul,Lagarde,Scientist,Department R&D,Nantes,CDI,Medium
1201,Jean,Lamy,Receptionist,Department Facilities,Montpellier,CDI,Junior
1202,Noémi,Rivière,Account Manager,Department Sales,Nantes,Stage,Medium
1203,Diane,Bertrand,DevOps,Department IT,Marseille,CDI,Junior
1204,Denis,Poulain,DBA,Department IT,Toulouse,Interim,Lead
1205,Marine,Loiseau,Security Guard,Department Facilities,Rouen,CDD,Junior
1206,Susan,Berthelot,Sales Rep,Department Sales,Lyon,CDI,Junior
1207,William,Riou,Scientist,Department R&D,Bordeaux,CDI,Junior
1208,Jean,Albert,Business Analyst,Department Product,Paris,CDD,Junior
1209,Georges,Bailly,Financial Analyst,Department Finance,Strasbourg,CDD,Senior
1210,Madeleine,Verdier,Payroll Manager,Department Finance,Toulouse,Stage,Senior
1211,Édith,Baron,IT Support,Department IT,Paris,CDI,Junior
1212,Nicolas,Ferrand,Product Owner,Department Product,Bordeaux,CDD,Junior
1213,Inès,Adam,Security Engineer,Department IT,Strasbourg,CDI,Junior
1214,Claude,Clément,DBA,Department IT,Lyon,Stage,Senior
1215,Étienne,Lagarde,Accountant,Department Finance,Lyon,CDI,Medium
1216,Noël,Daniel,Dev,Department IT,Montpellier,CDI,Senior
1217,Henri,Clerc,Payroll Manager,Department Finance,Montpellier,CDI,Junior
1218,Thérèse,Bazin,Security Engineer,Department IT,Strasbourg,Interim,Junior
1219,Adèle,Renault,Architect,Department IT,Paris,CDI,Junior
1220,Chantal,Lombard,Payroll Manager,Department Finance,Montpellier,CDI,Junior
1221,Valérie,Pascal,Product Owner,Department Product,Nantes,Stage,Medium
1222,Jérôme,Rodriguez,Security Guard,Department Facilities,Nantes,CDD,Medium
1223,Louis,Rémy,DBA,Department IT,Montpellier,Apprentissage,Junior
1224,Marie,Leduc,Intern,Department Intern,Bordeaux,Stage,Junior
1225,Margaret,Rousset,Sales Manager,Department Sales,Lyon,CDI,Junior
1226,Danielle,Renard,DBA,Department IT,Nantes,Apprentissage,Senior
1227,Anastasie,Bonnin,Financial Analyst,Department Finance,Paris,CDI,Junior
1228,Adrienne,Weiss,Researcher,Department R&D,Paris,CDI,Junior
1229,Emmanuel,Meunier,Engineer,Department R&D,Toulouse,CDI,Junior
1230,Cécile,Pereira,Cleaner,Department Facilities,Paris,CDD,Junior
1231,Lucy,Blanchard,Security Engineer,Department IT,Strasbourg,CDI,Medium
1232,Marcel,Blondel,DevOps,Department IT,Bordeaux,CDD,Junior
1233,Nathalie,Guyot,Payroll Manager,Department Finance,Paris,Interim,Junior
1234,Thérèse,Grégoire,Architect,Department IT,Montpellier,CDI,Senior
1235,Colette,Dupuy,Sales Rep,Department Sales,Paris,Apprentissage,Junior
1236,Pénélope,Pierre,Product Owner,Department Product,Strasbourg,CDD,Junior
1237,Maurice,Chauvet,Researcher,Department R&D,Rouen,CDD,Junior
1238,Guy,Leleu,Account Manager,Department Sales,Strasbourg,Stage,Junior
1239,Capucine,Couturier,Business Analyst,Department Product,Strasbourg,Apprentissage,Junior
1240,Colette,Gillet,Payroll Specialist,Department HR,Paris,CDI,Junior
1241,Nathalie,Morvan,Cleaner,Department Facilities,Toulouse,CDD,Medium
1242,Brigitte,Grondin,Architect,Department IT,Strasbourg,CDI,Junior
1243,Benoît,Letellier,Facility Manager,Department Facilities,Lyon,Stage,Medium
1244,Clémence,Lacroix,Recruiter,Department HR,Marseille,CDD,Junior
1245,Luce,Gosselin,Dev,Department IT,Strasbourg,CDI,Junior
1246,Emmanuel,Lecomte,Receptionist,Department Facilities,Toulouse,CDI,Medium
1247,Océane,Cordier,Engineer,Department R&D,Marseille,CDI,Junior
1248,Bertrand,Brunet,Account Manager,Department Sales,Toulouse,CDI,Senior
1249,Éric,Hubert,DevOps,Department IT,Montpellier,Apprentissage,Junior
1250,Benoît,Duval,Legal Counsel,Department Legal,Toulouse,CDI,Junior
1251,Alice,Maillot,IT Support,Department IT,Nantes,Apprentissage,Medium
1252,Agathe,Gros,Sales Rep,Department Sales,Marseille,CDI,Medium
1253,Louise,Duhamel,Business Analyst,Department Product,Bordeaux,CDI,Junior
1254,Valentine,Raynaud,Sales Rep,Department Sales,Marseille,CDI,Junior
1255,Édouard,Georges,Scientist,Department R&D,Rouen,CDD,Junior
1256,Simone,Benard,Payroll Specialist,Department HR,Strasbourg,CDI,Medium
1257,Sabine,Berger,Receptionist,Department Facilities,Rouen,CDI,Junior
1258,Denis,Weber,Architect,Department IT,Marseille,CDI,Junior
1259,Aimé,Roy,Facility Manager,Department Facilities,Marseille,Stage,Junior
1260,Alix,Lopez,Payroll Specialist,Department HR,Bordeaux,Interim,Medium
1261,Nathalie,Lamy,IT Support,Department IT,Rouen,CDI,Lead
1262,René,Klein,Engineer,Department R&D,Nantes,CDI,Junior
1263,Diane,Traore,Intern,Department Intern,Nantes,CDI,Junior
1264,Claude,Picard,Security Engineer,Department IT,Paris,CDD,Lead
1265,Augustin,Lebon,IT Support,Department IT,Bordeaux,CDD,Junior
1266,Éric,Garcia,Recruiter,Department HR,Paris,CDI,Junior
1267,Étienne,Moulin,Architect,Department IT,Bordeaux,Apprentissage,Junior
1268,Geneviève,Michaud,Legal Counsel,Department Legal,Rouen,Interim,Junior
1269,Roger,Da Costa,Sales Manager,Department Sales,Bordeaux,Apprentissage,Lead
1270,Victor,Lecoq,Researcher,Department R&D,Nantes,Stage,Medium
1271,Yves,Langlois,Business Analyst,Department Product,Strasbourg,CDD,Medium
1272,Olivie,Laroche,Product Owner,Department Product,Nantes,CDD,Junior
1273,Jérôme,Coulon,Sysadmin,Department IT,Lyon,CDI,Junior
1274,Alexandre,Jacques,Dev,Department IT,Lyon,CDD,Junior
1275,Thibaut,Letellier,Business Analyst,Department Product,Marseille,CDI,Junior
1276,Éléonore,Léger,Product Manager,Department Product,Toulouse,Interim,Junior
1277,Patricia,Parent,Facility Manager,Department Facilities,Rouen,Apprentissage,Senior
1278,Manon,Blondel,Payroll Specialist,Department HR,Nantes,Stage,Junior
1279,Frédérique,Caron,Accountant,Department Finance,Paris,CDI,Junior
1280,Luc,Pereira,Legal Counsel,Department Legal,Rouen,CDI,Medium
1281,Étienne,Raynaud,Payroll Manager,Department Finance,Montpellier,Stage,Junior
1282,Marine,Leblanc,Scientist,Department R&D,Montpellier,Stage,Junior
1283,Jeanne,Roger,Engineer,Department R&D,Toulouse,CDI,Junior
1284,Maurice,Antoine,Legal Counsel,Department Legal,Rouen,Interim,Junior
1285,Arnaude,Ruiz,Legal Counsel,Department Legal,Montpellier,CDI,Junior
1286,Roland,Perrin,Product Owner,Department Product,Montpellier,CDI,Junior
1287,Astrid,Samson,Cleaner,Department Facilities,Nantes,CDI,Senior
1288,Marie,Leclerc,HR Manager,Department HR,Bordeaux,CDI,Senior
1289,Grégoire,Moreau,Engineer,Department R&D,Marseille,CDI,Medium
1290,Amélie,Bouvet,DBA,Department IT,Paris,CDI,Junior
1291,David,Menard,Sales Rep,Department Sales,Bordeaux,CDI,Medium
1292,Sabine,Tanguy,HR Manager,Department HR,Nantes,CDI,Medium
1293,Frédérique,Guichard,DBA,Department IT,Toulouse,Stage,Junior
1294,William,Gillet,Legal Counsel,Department Legal,Strasbourg,CDD,Medium
1295,Philippe,Dupuis,Product Manager,Department Product,Bordeaux,Interim,Senior
1296,Frédéric,Weiss,Accountant,Department Finance,Paris,Stage,Junior
1297,Marcel,Roger,Dev,Department IT,Strasbourg,CDI,Medium
1298,Georges,Leblanc,Payroll Specialist,Department HR,Paris,CDI,Junior
1299,Patricia,Lelièvre,Product Owner,Department Product,Strasbourg,CDI,Junior
1300,Lucy,Lemaître,Sales Rep,Department Sales,Toulouse,CDD,Medium
1301,Roland,Lecoq,IT Support,Department IT,Toulouse,CDD,Junior
1302,Joséphine,Colin,Recruiter,Department HR,Strasbourg,Stage,Medium
1303,Geneviève,Martin,Recruiter,Department HR,Strasbourg,CDI,Medium
1304,Auguste,Gauthier,Engineer,Department R&D,Paris,CDI,Junior
1305,Valérie,Lagarde,Scientist,Department R&D,Montpellier,CDI,Senior
1306,Éric,Rivière,DevOps,Department IT,Nantes,CDD,Senior
1307,Lucy,Martel,Scientist,Department R&D,Rouen,CDD,Senior
1308,Christophe,Guillaume,Receptionist,Department Facilities,Rouen,Stage,Medium
1309,Éric,Jacques,Scientist,Department R&D,Montpellier,CDI,Junior
1310,Roger,Dumont,Engineer,Department R&D,Paris,CDI,Junior
1311,Nath,Launay,Payroll Specialist,Department HR,Bordeaux,Apprentissage,Medium
1312,Dominique,Sauvage,Researcher,Department R&D,Strasbourg,CDI,Junior
1313,Virginie,Maury,Researcher,Department R&D,Toulouse,CDI,Senior
1314,Michelle,Maillot,Architect,Department IT,Lyon,CDI,Junior
1315,Thibault,Moulin,Legal Counsel,Department Legal,Montpellier,CDD,Medium
1316,Amélie,Guyon,DevOps,Department IT,Bordeaux,Stage,Junior
1317,Renée,Boutin,DevOps,Department IT,Rouen,CDD,Junior
1318,Brigitte,Lemaître,Product Owner,Department Product,Paris,CDI,Medium
1319,Frédérique,Lejeune,Researcher,Department R&D,Toulouse,Apprentissage,Junior
1320,Lucas,Adam,Product Owner,Department Product,Nantes,CDD,Junior
1321,Théophile,Fouquet,Architect,Department IT,Marseille,Apprentissage,Junior
1322,Robert,Gaudin,IT Support,Department IT,Rouen,Stage,Medium
1323,Emmanuelle,Rivière,Facility Manager,Department Facilities,Toulouse,CDI,Medium
1324,Valentine,Marion,Sysadmin,Department IT,Lyon,Stage,Lead
1325,Aimé,Hamel,IT Support,Department IT,Rouen,CDI,Medium
1326,Victor,Olivier,Business Analyst,Department Product,Rouen,Apprentissage,Junior
1327,Alix,Laroche,Sales Manager,Department Sales,Nantes,CDI,Lead
1328,Victor,Poirier,IT Support,Department IT,Strasbourg,Interim,Junior
1329,Pierre,Vidal,Receptionist,Department Facilities,Montpellier,CDI,Lead
1330,François,Pascal,Architect,Department IT,Toulouse,CDD,Junior
1331,Rémy,Pelletier,Payroll Specialist,Department HR,Marseille,CDD,Junior
1332,Anouk,Pasquier,Recruiter,Department HR,Toulouse,CDI,Junior
1333,Manon,Picard,Researcher,Department R&D,Bordeaux,CDI,Junior
1334,Émile,Navarro,Legal Counsel,Department Legal,Montpellier,CDI,Junior
1335,Pierre,Fontaine,Engineer,Department R&D,Bordeaux,Apprentissage,Junior
1336,Marcelle,Fischer,Sysadmin,Department IT,Bordeaux,CDD,Junior
1337,Susanne,Bouvet,Receptionist,Department Facilities,Toulouse,CDI,Junior
1338,Marcel,Nicolas,Account Manager,Department Sales,Toulouse,Stage,Senior
1339,Arthur,Reynaud,IT Support,Department IT,Strasbourg,Interim,Junior
1340,Honoré,Gauthier,Security Guard,Department Facilities,Montpellier,CDI,Senior
1341,Laure,Boulanger,Sales Manager,Department Sales,Marseille,Stage,Medium
1342,Roland,Bonnet,Security Guard,Department Facilities,Montpellier,CDI,Medium
1343,Margaux,Le Goff,Business Analyst,Department Product,Bordeaux,CDD,Junior
1344,Alix,Tessier,Payroll Manager,Department Finance,Toulouse,CDI,Junior
1345,Emmanuelle,Humbert,Sales Rep,Department Sales,Nantes,CDI,Medium
1346,Noémi,Bègue,Engineer,Department R&D,Bordeaux,CDD,Lead
1347,Audrey,Becker,Accountant,Department Finance,Strasbourg,CDI,Medium
1348,Roger,Lamy,DevOps,Department IT,Toulouse,CDD,Medium
1349,Hortense,Hervé,Facility Manager,Department Facilities,Bordeaux,CDI,Medium
1350,Michelle,Hamel,Facility Manager,Department Facilities,Marseille,CDD,Senior
1351,Honoré,Diallo,Receptionist,Department Facilities,Paris,Interim,Junior
1352,Benoît,Colas,Financial Analyst,Department Finance,Toulouse,CDI,Junior
1353,Christophe,Goncalves,Accountant,Department Finance,Bordeaux,CDI,Junior
1354,Jean,Hebert,Sales Rep,Department Sales,Marseille,Apprentissage,Junior
1355,Astrid,Letellier,Financial Analyst,Department Finance,Marseille,Stage,Junior
1356,Adélaïde,Diallo,DevOps,Department IT,Bordeaux,CDD,Medium
1357,Catherine,Delahaye,Cleaner,Department Facilities,Bordeaux,CDD,Junior
1358,Margaret,Lebon,Dev,Department IT,Marseille,CDI,Lead
1359,Arnaude,Besson,Security Guard,Department Facilities,Strasbourg,Stage,Junior
1360,Henriette,Perrin,Dev,Department IT,Paris,CDI,Junior
1361,Christine,Carlier,Engineer,Department R&D,Paris,Stage,Medium
1362,Gilbert,Marty,Accountant,Department Finance,Montpellier,CDI,Junior
1363,Sophie,Lacombe,Payroll Specialist,Department HR,Lyon,CDI,Medium
1364,Luce,Bertrand,Security Guard,Department Facilities,Toulouse,Apprentissage,Junior
1365,Caroline,Joubert,IT Support,Department IT,Rouen,CDI,Junior
1366,Catherine,Gros,Product Manager,Department Product,Rouen,Apprentissage,Junior
1367,Caroline,Schmitt,Account Manager,Department Sales,Paris,Interim,Junior
1368,Margot,Fleury,Accountant,Department Finance,Toulouse,Stage,Junior
1369,Clémence,Delannoy,Account Manager,Department Sales,Strasbourg,CDI,Senior
1370,Jules,Lagarde,Account Manager,Department Sales,Nantes,CDD,Junior
1371,Bertrand,Neveu,Financial Analyst,Department Finance,Bordeaux,CDD,Lead
1372,Robert,Lefort,DevOps,Department IT,Rouen,CDI,Junior
1373,Thibaut,Lecomte,Recruiter,Department HR,Montpellier,Stage,Medium
1374,Thomas,Mahe,Legal Counsel,Department Legal,Toulouse,CDD,Junior
1375,Madeleine,Bigot,Cleaner,Department Facilities,Rouen,CDI,Junior
1376,Élise,Richard,Scientist,Department R&D,Marseille,CDD,Junior
1377,Honoré,Grondin,Account Manager,Department Sales,Strasbourg,CDI,Junior
1378,Patricia,Brunet,Sales Rep,Department Sales,Bordeaux,CDD,Medium
1379,Denise,Reynaud,Product Owner,Department Product,Rouen,Apprentissage,Medium
1380,Augustin,Blondel,Security Engineer,Department IT,Bordeaux,CDI,Medium
1381,Chantal,Carlier,Engineer,Department R&D,Montpellier,Apprentissage,Medium
1382,Nicolas,Valentin,Dev,Department IT,Lyon,CDI,Junior
1383,Élodie,Ramos,IT Support,Department IT,Marseille,Stage,Junior
1384,Alexandria,Courtois,Product Manager,Department Product,Toulouse,CDD,Senior
1385,Émilie,Loiseau,HR Manager,Department HR,Marseille,CDD,Junior
1386,Jean,Nguyen,Security Guard,Department Facilities,Montpellier,CDI,Junior
1387,Louise,Techer,Sysadmin,Department IT,Marseille,CDI,Medium
1388,Grégoire,Masse,Financial Analyst,Department Finance,Paris,CDI,Junior
1389,Gilles,Barthelemy,Sysadmin,Department IT,Marseille,CDD,Junior
1390,Caroline,Moulin,Product Manager,Department Product,Bordeaux,Stage,Junior
1391,Juliette,Leclerc,Product Owner,Department Product,Strasbourg,CDD,Senior
1392,Andrée,Marques,Product Owner,Department Product,Montpellier,Apprentissage,Medium
1393,Marianne,Léger,Product Owner,Department Product,Montpellier,Apprentissage,Medium
1394,Olivier,Langlois,Architect,Department IT,Toulouse,CDD,Medium
1395,Tristan,Leroux,Architect,Department IT,Rouen,CDI,Senior
1396,Mathilde,Pages,DBA,Department IT,Toulouse,Stage,Junior
1397,Gabrielle,Barbe,Engineer,Department R&D,Montpellier,Stage,Medium
1398,Marcelle,Pages,Business Analyst,Department Product,Lyon,CDI,Junior
1399,Joséphine,Delaunay,Legal Counsel,Department Legal,Bordeaux,CDI,Senior
1400,Nathalie,Barre,Dev,Department IT,Rouen,CDI,Senior
1401,Emmanuelle,Boucher,Recruiter,Department HR,Montpellier,CDI,Junior
1402,Franck,Jacob,HR Manager,Department HR,Nantes,CDI,Medium
1403,Rémy,Poirier,Engineer,Department R&D,Paris,CDD,Senior
1404,Grégoire,Lévy,Sysadmin,Department IT,Paris,CDD,Medium
1405,Margaux,Collet,DBA,Department IT,Rouen,CDI,Medium
1406,Gilles,Normand,Sales Manager,Department Sales,Toulouse,CDD,Junior
1407,Émilie,Barbe,Payroll Manager,Department Finance,Paris,Apprentissage,Junior
1408,Roger,Morvan,Legal Counsel,Department Legal,Marseille,CDI,Senior
1409,Madeleine,Pereira,Researcher,Department R&D,Marseille,CDI,Senior
1410,Margot,Germain,Product Owner,Department Product,Strasbourg,Apprentissage,Medium
1411,Théodore,Lambert,Financial Analyst,Department Finance,Paris,CDI,Junior
1412,Océane,Germain,Scientist,Department R&D,Bordeaux,CDI,Junior
1413,Jérôme,Bazin,Engineer,Department R&D,Montpellier,Apprentissage,Senior
1414,Alex,Maury,Engineer,Department R&D,Marseille,CDD,Junior
1415,Agnès,Gonzalez,Security Guard,Department Facilities,Rouen,Stage,Junior
1416,Renée,Hardy,Sysadmin,Department IT,Paris,CDD,Junior
1417,Édouard,Torres,Payroll Manager,Department Finance,Nantes,CDI,Junior
1418,Alexandria,Alexandre,Recruiter,Department HR,Toulouse,CDI,Junior
1419,Nathalie,Durand,Sales Manager,Department Sales,Nantes,Stage,Medium
1420,Antoine,Riou,Scientist,Department R&D,Strasbourg,CDI,Senior
1421,Emmanuel,Richard,Architect,Department IT,Nantes,CDD,Senior
1422,Stéphane,Meyer,Scientist,Department R&D,Lyon,CDI,Junior
1423,Sébastien,Rossi,Accountant,Department Finance,Montpellier,Apprentissage,Senior
1424,Margaux,Munoz,DBA,Department IT,Paris,Apprentissage,Medium
1425,Michelle,Didier,Sales Rep,Department Sales,Toulouse,Interim,Junior
1426,Gilbert,Fournier,Sales Manager,Department Sales,Nantes,CDI,Medium
1427,Aurore,Grenier,Security Guard,Department Facilities,Nantes,CDI,Junior
1428,Marcel,Peltier,Business Analyst,Department Product,Toulouse,CDI,Medium
1429,Renée,Blondel,Scientist,Department R&D,Bordeaux,Stage,Junior
1430,Noémi,Rocher,DBA,Department IT,Lyon,CDI,Senior
1431,Jules,Hamon,Scientist,Department R&D,Marseille,Stage,Junior
1432,Claudine,Traore,Financial Analyst,Department Finance,Lyon,CDD,Executive
1433,Lucie,Legendre,HR Manager,Department HR,Lyon,CDI,Junior
1434,Thomas,Lejeune,Architect,Department IT,Marseille,Interim,Junior
1435,Emmanuel,Robert,Payroll Manager,Department Finance,Lyon,CDI,Medium
1436,Timothée,Jean,Payroll Manager,Department Finance,Paris,CDI,Senior
1437,Philippine,Noël,Legal Counsel,Department Legal,Montpellier,CDD,Medium
1438,Hélène,Perrier,Sales Manager,Department Sales,Marseille,CDI,Medium
